campaign_id,comment_id,comment_description,sentiment
2211,17962144378615360,استغفر الله ❤️❤️❤️❤️❤️❤️,Positive
2211,18158441680224699,سبحان الله ❤️❤️❤️,Positive
2211,18115639162302963,❤️❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2211,17930490662130901,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2211,17944281616797300,يااااارب❤️❤️❤️❤️,Negative
2211,17980758997494356,❤️❤️❤️❤️,Positive
2211,17980777060460031,يارب افوز 🙌❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2211,17954319607646657,يااااارب افوززززز❤️❤️❤️❤️❤️,Positive
2600_2,17991141479364710,Food factory 🏭,Negative
2600_2,17997243788328294,Join us at World Food India 2023 for more enriching insights into the food industry!,Positive
2600_2,17969626637620733,🙌🙌🙌,Positive
2600_2,18005902103053992,खाद्य उद्योग के सर्वश्रेष्ठ दिमागों से जुड़ें और दूरदर्शी नेताओं को बाजार के रुझानों में अपनी अमूल्य अंतर्दृष्टि साझा करते हुए सुनें,Negative
2600_2,18042658669550324,ब्रिटानिया इंडस्ट्रीज लिमिटेड के कार्यकारी उपाध्यक्ष और प्रबंध निदेशक श्री वरुण बेरी इसकी प्रशंसा करते हैं…,Positive
2600_2,17939144447733150,❤️❤️❤️❤️❤️,Positive
2600_2,18318260338099644,I love you @britanniaarabia ❤️❤️,Positive
2600_2,18032389189624735,Definitely me the next time I drink milk 😂,Positive
2600_2,18239647963233859,Ughhhhh the little hearts cereal looks soooooo good 🤤,Positive
2600_2,17885549585878880,#bat #bats #batty #batsofinstagram #babybat #crochet #crocheting #crochetbat #crochetamigurumi #amigurumi #plushie #plushies #plushietravel #plushietravels #plushieadventures #plushiesofinstagram #royalyachtbritannia #britannia #thecrown #edinburgh #scotland #uk #theunitedkingdom #travel #traveler #traveling,Positive
2600_2,18005442479024577,Wow 👑,Positive
2600_2,18056350675475868,Davvero stupenda ❤️,Negative
2600_2,17876659859917943,@maria__khaletskaya спасибо 🥰,Positive
2600_2,17876762747916869,7ое фото - 💣,Negative
2600_2,17885716952943988,😍😍,Positive
2600_2,17940662084645991,😍,Positive
2600_2,17956944980535217,Поздравляю ❤️,Negative
2212,17927840492242888,جمميل الفيد,Positive
2203,18213423253134654,😍😍😍😍❤🥰 وصفة رائعة فعلا و التقديم غاية في الجمال😔💯❤,Positive
2215S,18027125152363912,شو نوع اللحم هذا؟ انا مرة استخدمت استرالي ماقدرت اكله من الريحة,Negative
2210,18134269159269893,روعه الفيديو كني اشوف دعايه في التلفزيون,Positive
2210,17941454134869306,بنات ايش اسم الاظافر الي قالت عنها نوره في النهدي بالله قولولي,Positive
2210,17955101005698037,الآن تخلصوا من الكرش والوزن الزائد نهائيآ خلال اسبوعين فقط وتمتعي بمظهر شيك وجذاب 💪💪,Positive
2210,17940505285977947,ياربي يلقهررر توي انتبه انك طرتي من عندي سناببببببببب 💔💔💔💔,Negative
2210,18197449243196988,بنات تعرفو المفرزنات اللي تكلمت عنها انوشه نسيت من فين احتاج ضروري يارب تردون علي🙁🙁 @ano_m1,Negative
2210,18162381544211776,@7ala_reef,Positive
2210,17877505379619357,بنات ابغى كود خصم ماكس20٪,Negative
2210,17914115996328117,عافيه 😻♥️ مررره لذيذه جربيها بعد مع الخبز العربي😋,Negative
2210,17960891746634530,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2210,17902042334547734,عااااافيه,Positive
2210,17915335208398905,حياكم الله بحسابي لاتفوتكم لعبة اكشط وجاوب لجمعاتكم الجميله مع الاهل والاصدقاء 💃🏼😍,Positive
2210,17928822830278682,تشهي😍,Positive
2210,17927492183276846,حسابي مصدر رزقي ممكن دعم 👏,Positive
2210,17922001550494985,بالعافية❤️❤️❤️,Positive
2203,17948966011828810,واو وصفة خرافيه اعشقها تسلم ايدك,Positive
2211,18021110617370653,ياااارب,Negative
2203,17879647943602545,يا عيني 💜 كتير بتشهي 💜,Negative
2203,17957928157647249,ما شاء الله الالوان تحفة,Positive
2203,17924249315248256,ياخبر عالمكونات والالوان وشكل الطبق ماشاء الله تبارك الله 😍,Positive
2203,17898710270573559,ماشاء الله شكلها يجوع تسلم ايدك,Positive
2203,18194360299087151,أطيب طبق عندي ❤️طالع من تحت دياتك تحفه يسلمو دياتك 😍👏,Positive
2203,17886551984561061,ربي يسعدك يامنوشه على الطبق الجميل 😍🔥🔥,Positive
2203,17913624728393247,عاشت ايدج حٌـۣــﺒﻴۘﺒـتي✿˛ 💚 مبدعه,Positive
2203,17898684995575081,يسلم دياتك اطيب اكله😍,Positive
2203,18113824990285672,السلطة تجنن تسلم ايدك 😍,Positive
2203,17846121203753297,مساء اللذاذة ❤️,Positive
2203,18157483570238727,تسلم ايدك لذيذة,Positive
2212,17888241626543745,Hi ❤️❤️❤️❤️👏👏,Negative
2212,18233823178100389,جميله,Positive
2212,18221063845187317,حبيت,Positive
2212,17937444629008889,بنات حياكم حسابي للفساتين وعليها خصم🥺❤️,Positive
2212,17847691802755486,تهبل اجوائك رايقة,Positive
2212,17930918036036492,عااافيه❤,Positive
2212,18041259376331515,روعة الأجواء,Positive
2212,17930050448312046,المقطع يهبل,Negative
2212,17956517260688021,امين يارب❤️,Positive
2215S,17963165587624109,بتشبه اللزانيا,Positive
2215S,17921850668485074,اللي  تبغى خلطة تفتيح وتصفية للوجه واليدين يوحد لون البشرة والركب والاكواع 👈وتظهر  نتايج خلال اسبوعين، ومفعوله يدووم حتى لو سبتي الخلطة،، تشوف حسااابي، وآراء العملاء🔵⭕,Negative
2215S,17947635253763980,❤️اذا حابب تنزل 10 كيلو☑️☑️☑️ بعشرين يوووم راسلني📥,Negative
2215S,18038775793314926,❤️❤️❤️,Positive
2215S,17937839587910207,غيري مفارشك بالأرخص سعـر ودفع عند الاستـلام👌🏻🔥,Negative
2215S,18290904499057536,فطومه صلصة بوك ما حسيتيها مالحه ؟ او حسيتي اذا كثرتي منها تجيب الحرقان لا سمح الله ؟ ودي اجربها بس متخوفه,Negative
2203,17913646571393196,😍🔥🔥🔥👏,Positive
2203,18221446834188151,❤️❤️❤️,Positive
2203,17989147759429439,😢❤️,Positive
2203,17962908511608663,😍😍,Positive
2215S,17973711760540566,Yummyy😍😍😍😩,Positive
2215S,18135537709251268,سلم دياتك 😍😍,Positive
2215S,17915904590397576,ممكن تعملي فيها دجاج مطفي بالفطر وصلصه بوك بتطلع كتير خطيره,Negative
2215S,17928843602286592,حسي,Negative
2215S,17973629938534841,Yumm,Negative
2212,17937661421011332,عافيه عليكم,Positive
2212,17920823651493032,امين,Positive
2212,18231507400104436,اللهم امين يارب 🙌,Positive
2212,17941404259948064,امين🙌,Positive
2212,17873993408676122,امين,Positive
2212,18159343279239140,😍😍,Positive
2212,18226025149115944,❤️,Positive
2212,17946131659787428,ماشاءالله اللهم اميين ❤️❤️,Positive
2212,17914697387322182,حبيت الفيد 🥺🤍🤍🤍,Positive
2212,18120849466282675,بالعافيه 🤍🤍,Positive
2212,18190881544162792,هننني,Negative
2212,17973666433535778,حياكم شموع وستاندات صناعة يدويه🕯🥥.,Positive
2212,17908980980403669,عافيه,Positive
2212,17925643847133501,😍😍,Positive
2212,17920262612468234,😍,Positive
2217,17851548287728082,😂😂😂❤️❤️,Positive
2217,17953990486680795,انا مستخدمه,Negative
2217,18126632641302002,ماهزا,Negative
2217,17972720137544892,فدوة القلبكم,Positive
2217,17865478979665154,❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2217,17972639698553151,😂😂😂,Positive
2202,17929389191187834,شوفان موز و حليب اللوز  او شوفان و حليب اللوز و انواع التوت  او شوفان تفاح أخضر و قرفة و حليب اللوز  او  شوفان مع تمر و قرفة و هيل و عليها قيمر شوي و تمر,Positive
2215S,18290091613046629,يسلم ايديكي ام شريف شكلها بشهي 😋😋,Positive
2207,17964366232612508,my fav juice! i love how its not full of sugar ❤️,Positive
2215C,18009913771400028,تحمسسسس👍🏻😋,Positive
2215C,17935378453966066,😍😍,Positive
2215C,18028949929327045,"تسلم الايادي يا عسل 
وعليكم بالف عافية ي عمري😘❤️",Positive
2215C,17904681995477546,ماشاءالله جميللللل شكله,Positive
2215C,17939827735988955,عنجد الذ طبق يسلمهم😍😍😍,Positive
2215C,17977235659517882,صحة وهنى,Negative
2215C,17986012453447161,عاشت الأيادي المبدعات 💜,Positive
2215C,17916021233414511,جميل... بس مش لاقيه المقادير,Positive
2215C,17935238213101424,منا ومنك ✨ تسلم ايديكي,Positive
2215C,17935624814103759,❤️❤️❤️,Positive
2215C,18217249024132130,كل عام وكل المسلمين بخير,Positive
2215C,18173868505201108,🔥🔥,Positive
2215C,17964272002616711,يممممممي,Positive
2333,17964994811655182,❤️❤️❤️,Positive
2215S,17939355151990817,ماشاءالله 👏 عفواً أنت صاحبة مطعم أم شريف ؟؟؟,Positive
2215S,17915734088433381,حبيت الوصفه😍🔥,Positive
2215S,17940236464890555,ممكن نستغني عن الخردل ؟؟؟,Positive
2215S,17887016882629762,انتي اي شي تسوينه لذذذذذييييذ نكهه على طعم ادماااااااان,Negative
2215S,17958773500659447,الله بجربها😍🔥,Positive
2215S,18291370987020720,شكلها روعة بصراحة بس شو اسم الاكلة,Positive
2215S,17948154256857054,ماشاءالله  روعه  ابدعتي ام شريف,Positive
2215S,17928816056319100,وااو  ابدعتي ام شريف,Positive
2215S,17927216651198586,حبيت الوصفه😍,Positive
2203,17938217765006680,جميل  @tootalifestyle,Positive
2203,17940615334953228,🔥🔥,Positive
2203,17943966070930692,ربي يسلم ايديك 💜,Positive
2215S,18020719360375008,يمييي,Positive
2215S,17846640428759753,بالعافيه ❤️,Positive
2215S,18266770240078186,من وين انحصله,Positive
2215S,17919562259502297,جميييل,Positive
2215S,17914668026513458,روعه,Positive
2203,17994160903445293,بجننن 🔥,Positive
2214,18123768172282955,😍😍😍😍,Positive
2214,18130513456261411,❤️❤️❤️,Positive
2214,17883548462642392,❤️👏,Positive
2214,17930789231165487,🤍🤍🤍🤍,Positive
2214,17887465565562188,عباياتي فخمه حياكم حسابي,Positive
2214,17919900104215682,جميلتي.  نقدم لك أجمل المنتجآت للبشرة والشعر وتنزيل الوزن ... ولتزدآدي تألقآ تفضلي حسآبي,Positive
2214,18037291546340977,تعبتي من الكريمات وتبغي شيء خيال لتفتيح بشرتك الحل عندي 👋😉 ام سعود🧕 خلطة تفتيح بشرة وتوحيد اللون اطلببيها وما تترددي 🥰💖,Negative
2214,18222450379188167,للعنايه بالشعر والبشره بشكل صحي🥒🥒وامن بمنتجات صحيه تواصل عالخاص🤹‍♀🤹‍♀🤹‍♂,Positive
2214,18158374525226807,رمضان والعيد جهزي نفسك باحلى اطلالة جسم منحوت ومشدود😍 وبياض يلق لق☃️ وبشرة خالية من المشاكل😉 🙈وبسعر مغري💯عروووض رمضان المبارك😍,Negative
2214,17909050187522274,شباب وصبايا اي حد عنده مشاكل جنسية او متعقد من وزنو وحابب ينحف وبوقت قياسي يبعتلي دايركت وما رح يندم 💃🏻,Negative
2214,17919333794239337,❤️,Positive
2214,17936128391072085,🙌🙌🙌🙌,Positive
2214,17939591317894985,😍😍,Positive
2203,17961097474621503,شوووو حلوووو وطيب👏👏👏,Positive
2203,18193647745094589,تجنن تسلم ايدك حبيبتي ماشاء الله😍🔥,Positive
2203,17970572749541286,بتشهي القلب تسلم الايادي الفنانه 😍,Positive
2203,17951739646741707,طبق شهي جدا تسلم ايديك منوشة 👏,Negative
2212,17934615470076706,اريد واحدة 😁😁😅,Negative
2207,18289934341007016,Wooow amazing 😍😍,Negative
2212,17938389292965493,ممكن تردين عليه نجوود ابغى اتكلم معاك ضروري ❤️,Negative
2212,17905531424410844,المخور من وين ؟,Negative
2212,17964470197597385,.,Negative
2212,17963265337608551,جمال 😍🇸🇦,Positive
2212,17960171095586182,ماشاءالله,Positive
2212,17936812970072566,💕💕💕💕💕💕💕💕💕💕,Positive
2212,17941188328941337,تجننيننن,Positive
2212,17905102976453900,💓💓💓💓💓💓💓💓,Positive
2212,17859412586690991,🌸🌸🌸🌸🌸🌸🌸🌸,Positive
2212,17887937774555501,☁☁☁☁☁☁☁,Positive
2203,17957753104657532,صحة وعافية من فريق عمل إيبيرا باريس.,Positive
2203,18205079239148423,للتخلص من دهون الكرش والخواصر ❤️ حياكم بحسابي🌸🌸,Positive
2203,17919595271356065,يعطيكي العافيه ماشاء الله روعه تبارك الرحمن,Positive
2203,17937948881049775,يسلم يدينك تبارك الله,Positive
2203,17930291468164887,تسسلم يدينك المبدعه ياحبيبتي,Positive
2203,18042874993335867,هنا وعافيه ياجميلة ربي يبارك لك,Positive
2203,17933001020118181,شي بشهي تسلم الايادي 😍,Positive
2203,18290401564025316,يمي تشهي عوافي ❤️,Positive
2203,17916797369385343,كتير بحب هل اكلة,Negative
2203,17934686987093608,تسلم الایادی وعافیات قلبی,Positive
2203,17973110032527795,صحتين وعافيه😍😍,Positive
2203,17917390025344843,الواكس الازرق الايطالي لازالة الشعر بكل سهوله,Positive
2203,17898236222556270,حساب لبيع المكياج وادوات التجميل حياكم الله 🌸💕,Positive
2203,17882108585590676,حساب لبيع المكياج وادوات التجميل حياكم الله 🌸💕,Positive
2203,17867266661693284,روعة تسلم ايدك,Positive
2203,17846727893744844,Yummmm,Negative
2203,17908431671380898,🙌🙌🔥,Positive
2201,17952608317695977,ماشاء الله تبارك الرحمن 😋,Positive
2201,17969341444544690,ما شاء الله طبخاتك متميزة دااائماً 👍,Positive
2201,17897423774572038,مبدع دايم 👏,Positive
2201,17888045450616299,فضلا من وين القى اوراق الكاري والحلبة,Negative
2201,17984490553463458,عشت الأيادي,Negative
2201,17870211062674867,So yummy,Negative
2201,17898545882545515,من فين القدر؟,Positive
2201,17918246753351295,"«في محكم التنزيل قال لخلقه
صلّوا عليه وسلّموا تسليما..»
ﷺ☘️.",Positive
2201,18195710191197936,"وَسَبِّحْ بِحَمْدِ رَبِّكَ🌸
-سبحان الله.✨
-الحمدلله.☀️
-لااله الا الله.🦋
-الله اكبر. 🌸
-لاحول ولاقوة الا بالله.💛
‏‎‏- أستغفُرالله العظيِم وأتوب إليّه.🌿
-سبحان الله وبحمده ☁️
-سبحان الله العظيم💦
-ﷺ.🌾",Positive
2201,18210797320133656,🔥🔥,Positive
2201,17911082411510664,مافي جديد عليك دايم وصفاتك حلوة 👏😍,Negative
2333,18011449052042811,😍,Positive
2203,17924702681240148,لذاذه الله يبارك لك😍,Positive
2203,17943566194803554,وخطيره للدايت برافو مدام منى ❤️,Negative
2203,18263310073079671,الله يعطيك العافية ياقلبي جدآ لذيذ 👏,Positive
2203,17965058968526862,"الشكل روعة 
واهم شيء بدون قلي
يعطيك العافية 👏🏻👏🏻",Positive
2203,17935552415015721,تسلم يدك أعشق الزهره 😋❤️,Positive
2203,17913895997383264,تسلم يدك 😍👏,Positive
2203,17992110886449747,تشهي حبيتها 😍😍,Positive
2212,17973703900528734,اللهم اميييين 🔥😢,Positive
2212,18286564675046335,امين يارب❤️,Positive
2212,18014424277391824,اللهم آمين يارب 😍🙌,Positive
2212,17958264595664801,امين يارب😍,Positive
2212,17948358667843221,عافيه❤️,Positive
2212,17957848834666346,بالعافيه,Positive
2212,17930100992154887,اللهم امين يارب العالمين,Positive
2212,17940297013986812,جميل,Positive
2212,17966814220533898,اللهم امين❤️,Positive
2212,18213740584135896,سفرة تفتح النفس 😍ماشاءالله,Positive
2212,17947685524879756,اللهم امين,Positive
2203,17954652352689753,اطلبو عبايات العيد من عندنا التوصيل مجاني لفترة محدودة 😍😍😍,Positive
2201,17954642719675578,متجر شوزات وشنط اسعارها حلوووه ومناسبه لاتفوتكم❤️❤️😍👏حياكم الله,Positive
2212,18213431395127062,اللهم تقبل منا صياما وقياما يارب العالمين,Positive
2215C,17944572469906497,احلى حاجه بعد الفطور لذاذه تسلم يدينك 😍,Positive
2207,17956675801690189,😍😍😍,Positive
2203,17950447540718635,تسلم ايدك 😍 انا بحبا كتير,Positive
2203,17934737258044113,شي بشهي عاشت ايدك حبيبتي 😍,Positive
2203,17960776636626581,@monacooks  الله الله شكل الطبق والوصفه غايه الروعه يا شيف مني تحفه والوصفه دي جديده بالنسبالي  تسلم ايد حضرتك ديما متميزه ووصفاتك مبدعه وديما نتعلم من حضرتك 👍👍👍👍😍,Positive
2203,18221126710136047,ياعيني كتير حبيت الطريقة و شكلها بيشهي ، يسلم اَيديكي 😍😍,Positive
2203,18002774680386474,تسلم يدك الحلوة ❤️❤️👏,Positive
2203,17940204304861106,بحبها كتير هالاكلة عنجد كتييير زاكية يسلموا ايديكِ حبيبتي منى♥️♥️,Positive
2203,17941787737933240,شكلها والألوان تفتح النفس😍,Positive
2203,17892644039519972,بتشهي تسلم ايدك يا رب,Positive
2203,17955054874690213,شو بحبا كتير طيبة به طريقة,Positive
2203,17941075888938498,اللهم امييين,Positive
2203,17875114634621979,تجننن🔥🔥,Positive
2203,17919017171202862,منظر بفتح النفس ❤️,Positive
2203,17916703106254203,Yummy ❤️😍😍😍😍😍😍,Negative
2203,17944301389793384,يسلم ايديك حبيبتي,Positive
2212,17936630720040757,اللهم امين يارب ، السفره تفتح النفس جعله عافيه❤️❤️,Positive
2212,17904234347466270,عافيه,Positive
2212,17984750383485107,امين❤️,Positive
2212,18195493594084951,عافيه❤️❤️,Positive
2212,17907293246405453,يارب ياكريم❤️,Positive
2212,17869145948686344,أللهم امين يارب,Positive
2212,18029006653331168,امين يارب,Positive
2212,18188645269166546,☁☁☁☁☁☁☁☁☁☁,Positive
2217,17946026224811712,ملك الحلول🤓,Positive
2217,18155246509245738,يلا لمزّله وراجعلك !,Negative
2217,17928185402091181,غير شكل 😌😂🤍,Positive
2217,18287559973025790,ياخي اعلاناتكم غييير 😭😭😭🤍,Negative
2217,17974136047526658,اسلوب الاقناع رهيب 😭😭😭,Positive
2217,17860089329721994,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2217,17972802169555964,😍😍😍,Positive
2217,18213381913124840,😂😂😂😂😂😂😂😂😂,Positive
2217,17932981232141104,اهم شي نظارة😎,Positive
2217,17936861756037126,😂😂❤️❤️,Positive
2203,17952345205741772,رووووووعة ما شاء الله❤️,Positive
2214,17928781583285408,😍🔥,Positive
2212,17982012322487125,☁⛅⛅⛅⛅⛅⛅⛅⛅⛅,Positive
2212,17899040729580751,⛅⛅⛅⛅⛅⛅⛅⛅⛅⛅,Positive
2210,17939283221003164,ادعموا مشروعي بفولو وخذوا فره بحسابي 😍😍❤️,Positive
2210,17934578867116084,بالعافيه,Positive
2210,17945326255898911,بالعافية,Positive
2210,17928368873193951,بالعافية,Positive
2210,17861365502686506,بالعافية,Positive
2210,17903273360485831,وين سويتها,Negative
2210,17972944714554010,@bshaeer_h شوفي الواتس ☺️,Positive
2210,18230104825104036,ياارب افوز,Positive
2210,17925665663329852,بالعافيه,Positive
2210,18000655960430983,اليوم***,Positive
2210,17885417834586838,بنات,Positive
2210,17896610141605531,بالعافيه,Positive
2210,17946041758792910,عافيه,Positive
2210,17959210339661353,جميل,Positive
2210,17995087255446023,مثل متجر ثلاث أرباع تبع ساعة وكس الشبيهه لساعة ابل ؟؟؟؟؟؟,Negative
2210,17918236976461092,سائقه واوصل مشاوير يوميه للتواصل دايركت,Positive
2210,17953612330767401,حياكم فساتين جديده للعيد وجلابيات 👌🏼,Positive
2207,17946471265777753,Love the idea❤️,Positive
2207,17888509799628783,👏👏👏👏,Positive
2207,17927114102098123,Thank u for sharing it my fav 😍,Positive
2207,18119946940284384,Love the idea alot😍💚💚💚💚,Positive
2207,17912993060514893,Best of luck habibty 😍,Positive
2207,18135894202300457,Definitely going to participate 😍😍😍,Negative
2207,18040490509328039,I like what I just read👏👏❤️,Positive
2207,17933208398122932,Hlwa awi el idea di😍😍,Negative
2207,17858890346724037,Wnty amar ya emy as always 😍😍,Positive
2207,18293496214011896,It is very important to maintain a healthy life style even during Ramadan 👌,Positive
2207,17950230238829590,❤️❤️❤️ will join it 😍,Positive
2207,17971642519511648,Such a great idea😍,Positive
2207,17945274865812724,Wooow helwa awiii el competition dih 😍😍😍,Negative
2207,18124328425274849,Looking amazing in green babe 🔥🔥🔥,Positive
2215S,17942734834939800,حلو,Positive
2207,18015385435377369,أنتِ انسانة رائعة 🧡 أثبتِ انكِ قرأتي هذا الكومنت,Positive
2207,17869788026688938,فدوة جمالك 🧡🧡🧡🧡,Positive
2207,18013739221384611,شربتي من المي لو بس دعايه,Negative
2207,17869771676680091,اذا الواحة نفسه الي بالعراق فنصيحة لحد يشتري اذا عنده احد امراض الكلى,Negative
2215C,17843927018765428,يا عيني على الطيابه يسلموا هالايدين يا رب ♥️♥️,Positive
2217,18121208647281796,❤️❤️❤️❤️❤️❤️❤️ حبيب القلب,Positive
2212,18035090878322064,أنزل دروس أنقلش ألقِ نظرة 🥰♥️,Negative
2211,17976088276472479,looks vv delicious🤤,Positive
2211,18199642285155421,Mabrouk naddoun🔥🔥,Positive
2211,17939504149853941,I like the music😍,Positive
2211,18006988177400564,ill definitely try this🤌🏻🤌🏻,Positive
2211,17930588536993864,Yumm yumm yummyyyy my favorite cheese❤️❤️❤️❤️,Positive
2211,18285777580053473,This looks so gooddd🤤🤤🤤,Positive
2211,17869733114674944,the best cheese ever can never get enough🤤🤤,Positive
2211,17845240817750496,👏👏😍😍,Positive
2211,17930705717115388,Bread recipe please 😀,Positive
2211,17917096397228695,😍😍😍,Positive
2211,17931051284122950,Yummyyyy,Positive
2211,17974362262510625,Thank you for the tips👌🏼,Positive
2211,17848462373728702,c bon,Positive
2211,18050732101313161,❤️❤️👍🏻,Positive
2211,17925015875280607,Yummyyyy,Positive
2211,17941442374897626,🙌🙌🙌 😍,Positive
2215C,17995437265415947,تسلم ايدك 😍😍 ماشاء الله,Positive
2215C,17908055798523041,صحة وهنا يارب,Negative
2215C,17891685935618701,Creamy and beautiful ❤️❤️❤️😍😍😍😍😍,Positive
2215C,17890949960536302,يعيطك العافيه واضح شهي,Positive
2215C,17893530536615604,وقتها وقتها 👏👏👏,Positive
2215C,17847217841758445,منا ومنكم يا رب بتشهي تسلم الايادي 👏,Positive
2212,17951870965751915,ماشاءالله,Positive
2212,18202718404146816,تكفون الصحووون من وين؟ 😩😩😩,Negative
2212,17972762221528317,👏❤️,Positive
2211,18288218917010015,فيه حساب خلطات اعلنت عنه الهنوف وش الله يسعدكم,Negative
2211,18274384846070017,هنو تكفين اثثي لي صالتي قبل رمضان 😢,Negative
2211,18194165452083303,محتاجه غرفة نوم انا وعيالي ماننام الا ع الارض🥺🥺 قسم بالله ما انساك طول رمضان وعند الفطور,Negative
2211,17956357966677469,بنات احد يعرف اسم شركه الاستشوار والويفي اللي اعلنت له هنوف قبل ٣ ايام,Negative
2211,17927472335291166,والله محتاجه لمبلغ مالي مره الله يسعدك ساعديني,Positive
2211,18031253878348329,اختي الله يسعدك محتاجه مقاضي لرمضان والله العظيم ماعندنا ولا اي شي فالمطبخ الله يسعدك اذا تقدري لاتقصري الله يوفقك ويجبر خاطرك والله ماراح ننساك من الدعاء طول شهر رمضان لو تعرفين احد يقدر يساعدنا والدال عالخير كفاعله,Positive
2211,17967401404566327,النفسية محتاجة رسالة تم تحويل مبلغ لحسابك 💔😔يارب تشوفين رسالتي لو مرا 💔,Positive
2211,17951198626754045,حياكم عروض مكياج بسعر الجمله💕,Positive
2211,17935498898033809,لازاله الكرش والتمتع ببطن مسطح حياكي ❤️,Positive
2217,18175560757203015,احلى اعلان احبكم ساره و زياد❤️🥺✨,Positive
2217,17938419848022954,أحلى مين يعمل إعلان❤️❤️❤️@sarahmalas @ziadaboshaar @sarahmalas ❤️,Positive
2217,18237361501099868,حلوه فكره الاعلان 🥺🖤,Positive
2217,18195381061087859,جمااالكم,Positive
2212,17921125442163085,⛅⛅⛅⛅⛅⛅⛅⛅⛅⛅⛅,Positive
2212,17958171274636806,⛅⛅⛅⛅⛅⛅⛅⛅⛅⛅⛅,Positive
2212,17954267551731867,⛅⛅⛅⛅⛅⛅⛅⛅⛅⛅⛅,Positive
2202,17940157132841304,😍😍😍😍,Positive
2202,17944973602884286,🤍🤍🤍,Positive
2202,17965068226602895,❤️❤️❤️❤️,Positive
2202,17952825832663915,يعطيكي العافيه 🙌👏😍 للاسف ماحب مشتقات الحليب,Negative
2202,17965572691585269,🔥🔥,Positive
2202,17863952285698076,الحليب العادي كمان يصلح ولا لازم شي معين,Negative
2202,17970535441557549,مين افضل الحليب خالي الدسم ام الكامل الدسم ؟ ولو سمحتي سؤال ثاني خارج موضوع الحليب كم مسموح اكل عدد من حبات التمر في رمضان حتى نتجنب زيادة الوزن,Negative
2202,17929075127157213,فعلاً لذيذ و احبه مع القهوة ما يتأثر بالتبخير 😍🤍🤍,Positive
2211,18220648657138105,Good idea 🤗,Positive
2212,17921264408193660,يالله يالطافه😢😢,Negative
2215S,18288574168006121,يجنن,Negative
2215C,18291222967005539,ماشاءالله شهيتيني ساويه😍,Negative
2215C,18290923453011846,يسلمو دياتك بشهههي😍,Positive
2215C,17859190463724606,لذيذة باين 😍,Positive
2215C,17964561268611903,روعة تسلم ايدك 😍,Positive
2215C,17920362617361335,الله يتقبل من الجميع يارب,Positive
2215C,17971592863510554,بتشهي وطريقتا سهلة 🔥,Positive
2215C,17890942496534155,ماشاء الله واضح كريمي ولذيذ👏,Positive
2215C,17913609089447043,تسلم ايديك حبيبتي 👏,Positive
2215C,17907971207409606,احلى رز بالحليب😍❤️تسلم ايدك,Positive
2215C,17884951397637523,يا عيني يا عيني بتشهي القلب تسلم ايدك 😍,Positive
2215C,17938291610053752,آحبه جداً و كنت محتآجه أعرف الخطوات تسلم يدك يا جميلة ❤️,Positive
2215C,17886358808632129,روعه يسلم هل ديات 😍😍😍,Positive
2215C,17932558580132011,جمال ولذاذه ماشاء الله 😍,Positive
2215C,18190216702162128,ياعيني عالذوق😍😍,Positive
2215C,18137230138250768,روووعة تسلم يدينك مشهي 😋👍🏻,Positive
2215C,17923136120166462,ماشالله تسلم ايدك بششهي😍❤️,Positive
2215C,17941629607947891,يجنن عاشت ايدج,Negative
2215C,17978992591509513,تسلم الايادي,Positive
2207,17927128964210781,اهالي التوحد اهلا وسهلا بكم في حسابي للافاده,Positive
2202,18265777651072528,ينصر دينك احب الحليب جدا❤️,Positive
2215S,17922908879182206,حساب جميل والأجمل متابعة هذا الحساب 🌙🧡,Positive
2212,18289079047056586,ماشاءالله على الرواق والابداع ❤️,Positive
2215S,17963088811616378,ابدعتي ام شريف,Positive
2207,17888699786559445,💥حلمك تتقن الانجليزي؟ تابعني 💥,Positive
2207,17948458978848199,كل التوفيق الج تعرفين شكد جنت ادور على حسابج بعد الفيديو الي شفته قبل شهر ونص او شعرين فديو التحدي الي ذكرتي بي واقعتج الأليمه الي تسببة ببتر ساقك ربي يوفقج ويرفع قدرج ويثبتج على الطريق القويم تحياتي الج زينب ❤️❤️❤️❤️❤️,Positive
2207,17962776493618426,I miss youu❤️❤️,Positive
2207,18295431922033037,مضى نصف شهر رمضان متخيلين السرعه اذكركم بالمسابقه 😂عبالي تذكرنا بصلاة بأعمال تذكرنا نغتنم الشهر 😂🚶‍♀️,Negative
2207,18006188935410222,جمالج↗️🫶🏻,Positive
2207,17944456543817759,ماحسينا بسرعة,Negative
2207,17957461864667193,Have a nice day for U...❤️👏,Positive
2207,17909222921522243,شخصيتج صافيه كصفاء الماء,Positive
2207,17925662318198431,نورتي انتي وبطل المي,Positive
2207,18207550438146472,ادخل الى صفحتي واسمع القران الكريم لعله يكون صدقه جاريه لك في اخرتك ❤️,Positive
2207,17907623510413858,😍😍,Positive
2207,18033304834347211,😍😍,Positive
2207,17938658429010299,😍😍,Positive
